Date,mac,signal,vendor
1550575556.47,ac:5f:3e:e8:5a:6f,-36,SAMSUNG ELECTRO-MECHANICS(THAILAND)
1550575556.68,ac:5f:3e:e8:5a:6f,-37,SAMSUNG ELECTRO-MECHANICS(THAILAND)
1550575557.2,da:a1:19:89:8e:42,-52,unknown
1550575559.39,ac:5f:3e:e8:5a:6f,-37,SAMSUNG ELECTRO-MECHANICS(THAILAND)
1550575559.59,ac:5f:3e:e8:5a:6f,-37,SAMSUNG ELECTRO-MECHANICS(THAILAND)
